,Unnamed: 0,network_v1.0.0,name_v1.0.0,func_v1.0.0,k_v1.0.0,bias_v1.0.0,numPI_v1.0.0,time_PI_v1.0.0,ks_v1.0.0,time_sym_v1.0.0,time_ks_v1.0.0,time_cov_v1.0.0,ke_v1.0.0,tss_v1.0.0,correct_v1.0.0,timeout_v1.0.0,time_sym_std_v1.0.0,ks_norm_v1.0.0,ke_norm_v1.0.0,source_v1.0.0,version_v1.0.0,network_v0.1.2,name_v0.1.2,func_v0.1.2,k_v0.1.2,bias_v0.1.2,numPI_v0.1.2,time_PI_v0.1.2,ks_v0.1.2,time_sym_v0.1.2,time_ks_v0.1.2,time_cov_v0.1.2,ke_v0.1.2,tss_v0.1.2,correct_v0.1.2,timeout_v0.1.2,time_sym_std_v0.1.2,ks_norm_v0.1.2,ke_norm_v0.1.2,source_v0.1.2,version_v0.1.2,ks_shuffle_vals
2484,2484,Signaling in Macrophage Activation,TNFSF10gene,0111,2,0.75,2,4.3392181396484375e-05,1.5,0.0002997398376464,1.1444091796875e-05,0.0003092288970947,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,6.512625078812729e-06,0.75,0.625,cc,new,Signaling in Macrophage Activation,TNFSF10gene,0111,2,0.75,2,5.14984130859375e-05,,0.0016443252563476,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,2.071603654125407e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5]"
2490,2490,Signaling in Macrophage Activation,TLR3_TICAM1_TICAM2_RIPK1_RIPK3,0001,2,0.25,2,4.792213439941406e-05,1.5,0.0003107547760009,1.1682510375976562e-05,0.0003333091735839,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.1500181392409006e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR3_TICAM1_TICAM2_RIPK1_RIPK3,0001,2,0.25,2,5.674362182617188e-05,,0.0018621921539306,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0002886276293896,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]"
2491,2491,Signaling in Macrophage Activation,TLR7_MYD88_IRAK1_IRAK4_TRAF6,0001,2,0.25,2,4.076957702636719e-05,1.5,0.0003116607666015,1.4543533325195312e-05,0.0005109310150146,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.8683499711977612e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR7_MYD88_IRAK1_IRAK4_TRAF6,0001,2,0.25,2,6.437301635742188e-05,,0.001576280593872,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,5.584506222397731e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0]"
2492,2492,Signaling in Macrophage Activation,APAF1_CYCS,0001,2,0.25,2,4.267692565917969e-05,1.5,0.0003058433532714,1.0967254638671877e-05,0.0002985000610351,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,5.325654164024244e-06,0.75,0.625,cc,new,Signaling in Macrophage Activation,APAF1_CYCS,0001,2,0.25,2,6.866455078125e-05,,0.0016356468200683,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,7.252371829185266e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5]"
2493,2493,Signaling in Macrophage Activation,NFKB2p52_RELBcytoplasm,0001,2,0.25,2,4.100799560546875e-05,1.5,0.0003141403198242,1.1444091796875e-05,0.0003056526184082,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.4181076157419118e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,NFKB2p52_RELBcytoplasm,0001,2,0.25,2,6.270408630371094e-05,,0.0018031597137451,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0003113753580199,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5]"
2496,2496,Signaling in Macrophage Activation,BCL2_BAX,0001,2,0.25,2,6.175041198730469e-05,1.5,0.0003053665161132,1.0967254638671877e-05,0.0003061294555664,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.3916294561485054e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,BCL2_BAX,0001,2,0.25,2,7.343292236328125e-05,,0.0017176151275634,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,7.309734780250469e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0]"
2500,2500,Signaling in Macrophage Activation,TNFSF13B_TNFRSF17,0001,2,0.25,2,6.222724914550781e-05,1.5,0.0003155708312988,1.0967254638671877e-05,0.0003080368041992,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.160424925802443e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TNFSF13B_TNFRSF17,0001,2,0.25,2,7.128715515136719e-05,,0.001643943786621,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.1091010048330445e-06,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0]"
2503,2503,Signaling in Macrophage Activation,ILIB_IL1R1,0001,2,0.25,2,4.2438507080078125e-05,1.5,0.0003126144409179,1.1205673217773438e-05,0.0003020763397216,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.920914093488552e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,ILIB_IL1R1,0001,2,0.25,2,7.724761962890625e-05,,0.0016936302185058,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,7.603386417996597e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0]"
2509,2509,Signaling in Macrophage Activation,ISGF3cytoplasm,0001,2,0.25,2,4.458427429199219e-05,1.5,0.0003330707550048,1.1205673217773438e-05,0.0003104209899902,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.8558095435519877e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,ISGF3cytoplasm,0001,2,0.25,2,5.14984130859375e-05,,0.0017345905303955,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0002152759814313,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0]"
2513,2513,Signaling in Macrophage Activation,BCL2L1_BAD,0001,2,0.25,2,6.103515625e-05,1.5,0.0003233432769775,1.049041748046875e-05,0.0003020763397216,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,7.646362985333137e-06,0.75,0.625,cc,new,Signaling in Macrophage Activation,BCL2L1_BAD,0001,2,0.25,2,5.8650970458984375e-05,,0.0016951084136962,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0001074730449147,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]"
2515,2515,Signaling in Macrophage Activation,TLR7_TLR7,0001,2,0.25,2,4.124641418457031e-05,1.5,0.0003468513488769,2.3603439331054688e-05,0.0006282329559326,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.55632751847424e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR7_TLR7,0001,2,0.25,2,7.152557373046875e-05,,0.001657485961914,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,5.901483541336549e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 0.0, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0]"
2516,2516,Signaling in Macrophage Activation,TNFSF10_TNFSF10B_FADD,0001,2,0.25,2,6.29425048828125e-05,1.5,0.0003241062164306,2.002716064453125e-05,0.0005445480346679,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.5108363048084834e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TNFSF10_TNFSF10B_FADD,0001,2,0.25,2,5.674362182617188e-05,,0.0017387866973876,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0002255677660276,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0]"
2517,2517,Signaling in Macrophage Activation,TLR2_TLR6,00000001,3,0.125,3,6.4849853515625e-05,2.625,0.0003996849060058,1.4543533325195312e-05,0.0014050006866455,1.25,"[[['022', [[0, 1, 2]], []]], [['111', [], []]]]",True,False,2.3450306532750985e-05,0.875,0.4166666666666667,cc,new,Signaling in Macrophage Activation,TLR2_TLR6,00000001,3,0.125,3,8.630752563476562e-05,,0.002101993560791,,,1.25,"[[('202', [[0, 1, 2]], [[0, 2]])], [('111', [], [[0, 1, 2]])]]",True,False,7.344632831422569e-05,,0.4166666666666667,cc,v0.1.2,"[2.625, 2.625, 1.125, 2.625, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 1.125, 2.625]"
2523,2523,Signaling in Macrophage Activation,TLR5_MYD88_IRAK1_IRAK4,0000000000000001,4,0.0625,4,0.0003175735473632,3.75,0.0005638599395751,4.434585571289063e-05,0.0145480632781982,1.1875,"[[['0222', [[0, 1, 2, 3]], []]], [['1111', [], []]]]",True,False,1.2522764229721693e-05,0.9375,0.296875,cc,new,Signaling in Macrophage Activation,TLR5_MYD88_IRAK1_IRAK4,0000000000000001,4,0.0625,4,0.0001459121704101,,0.0030709266662597,,,1.1875,"[[('2220', [[0, 1, 2, 3]], [[1, 2, 3]])], [('1111', [], [[0, 1, 2, 3]])]]",True,False,0.0002781059512519,,0.296875,cc,v0.1.2,"[1.875, 1.96875, 1.875, 1.875, 1.96875, 1.96875, 1.875, 1.96875, 1.96875, 3.75, 1.96875, 1.96875]"
2524,2524,Signaling in Macrophage Activation,IRF8,0111,2,0.75,2,4.553794860839844e-05,1.5,0.0002969741821289,1.52587890625e-05,0.0004990100860595,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.0558040449003731e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,IRF8,0111,2,0.75,2,4.7206878662109375e-05,,0.0016816139221191,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0002211571767855,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5]"
2525,2525,Signaling in Macrophage Activation,CASP3cytoplasm,0001010101010101,4,0.4375,3,0.0002522468566894,1.3125,0.0003990173339843,1.9073486328125e-05,0.0013885498046875,1.625,"[[['2220', [], []], ['0002', [], []]], [['1221', [[0, 1, 2]], []]]]",True,False,3.23282230292325e-05,0.328125,0.40625,cc,new,Signaling in Macrophage Activation,CASP3cytoplasm,0001010101010101,4,0.4375,3,0.0001413822174072,,0.002443790435791,,,1.625,"[[('0002', [], [[0, 1, 2]]), ('2220', [], [[0, 1, 2]])], [('2211', [[0, 1, 2]], [[0, 1]])]]",True,False,6.75425990521942e-05,,0.40625,cc,v0.1.2,"[0.875, 0.6666666865348816, 0.75, 0.8125, 0.9166666865348816, 1.375, 0.5625, 1.0625, 1.59375, 1.0, 2.3125, 1.3541666269302368]"
2530,2530,Signaling in Macrophage Activation,CASP1,0001,2,0.25,2,4.887580871582031e-05,1.5,0.0003105163574218,1.0967254638671877e-05,0.0002863407135009,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.8880945177093912e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,CASP1,0001,2,0.25,2,6.604194641113281e-05,,0.0016067504882812,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,5.0508828272095975e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5]"
2531,2531,Signaling in Macrophage Activation,EIF2AK2gene,0111,2,0.75,2,5.674362182617188e-05,1.5,0.0002973079681396,1.33514404296875e-05,0.0002944469451904,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.6168225464072547e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,EIF2AK2gene,0111,2,0.75,2,6.628036499023438e-05,,0.0016830921173095,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,0.0002241210023139,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5]"
2532,2532,Signaling in Macrophage Activation,STAT1_STAT2,0001,2,0.25,2,4.220008850097656e-05,1.5,0.0003198146820068,1.0728836059570312e-05,0.0002963542938232,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.417315144829256e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,STAT1_STAT2,0001,2,0.25,2,4.792213439941406e-05,,0.0016891956329345,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0002201115650905,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0]"
2533,2533,Signaling in Macrophage Activation,TNF_BAG4_TNFRSF1A,0001,2,0.25,2,4.172325134277344e-05,1.5,0.000324010848999,1.2636184692382812e-05,0.0003306865692138,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.0190267787203832e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TNF_BAG4_TNFRSF1A,0001,2,0.25,2,5.1021575927734375e-05,,0.0018621444702148,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0004211717639533,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]"
2535,2535,Signaling in Macrophage Activation,Apoptosis,0111111111111111,4,0.9375,4,0.0001623630523681,3.75,0.000644302368164,1.9073486328125e-05,0.0118379592895507,1.1875,"[[['0000', [], []]], [['1222', [[0, 1, 2, 3]], []]]]",True,False,0.0001107285905606,0.9375,0.296875,cc,new,Signaling in Macrophage Activation,Apoptosis,0111111111111111,4,0.9375,4,0.0001604557037353,,0.0028733253479003,,,1.1875,"[[('0000', [], [[0, 1, 2, 3]])], [('2122', [[0, 1, 2, 3]], [[0, 1, 3]])]]",True,False,7.126787173642123e-05,,0.296875,cc,v0.1.2,"[1.875, 1.96875, 1.96875, 1.875, 1.875, 3.75, 3.75, 1.96875, 3.75, 1.96875, 1.96875, 3.75]"
2536,2536,Signaling in Macrophage Activation,CHUK_CHUK,0001,2,0.25,2,3.9577484130859375e-05,1.5,0.0002919673919677,1.1205673217773438e-05,0.0002963542938232,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.0121535615098266e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,CHUK_CHUK,0001,2,0.25,2,5.984306335449219e-05,,0.0015880584716796,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,8.782499088741953e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 1.5, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]"
2540,2540,Signaling in Macrophage Activation,CBP,0001,2,0.25,2,6.055831909179688e-05,1.5,0.0003199100494384,1.52587890625e-05,0.0005466938018798,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.2662159116913696e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,CBP,0001,2,0.25,2,4.887580871582031e-05,,0.0015286922454833,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,8.171428032838435e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 1.5]"
2545,2545,Signaling in Macrophage Activation,CD40_CD40LG_TRAF3,0001,2,0.25,2,5.8650970458984375e-05,1.5,0.000332498550415,1.9550323486328125e-05,0.0003271102905273,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,3.795234382246126e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,CD40_CD40LG_TRAF3,0001,2,0.25,2,6.604194641113281e-05,,0.0016442775726318,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.147660856702199e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 1.5]"
2547,2547,Signaling in Macrophage Activation,TLR3_TLR3,0001,2,0.25,2,5.269050598144531e-05,1.5,0.0003106117248535,1.0728836059570312e-05,0.0003230571746826,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.3005859145371292e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR3_TLR3,0001,2,0.25,2,5.292892456054688e-05,,0.0016506671905517,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.915036504937536e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0]"
2548,2548,Signaling in Macrophage Activation,TLR3_TICAM1_TICAM2_TRAF6,0001,2,0.25,2,6.365776062011719e-05,1.5,0.0003077030181884,1.0728836059570312e-05,0.0003242492675781,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.1900502824947e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR3_TICAM1_TICAM2_TRAF6,0001,2,0.25,2,5.14984130859375e-05,,0.0016341209411621,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,5.373110616026205e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
2559,2559,Signaling in Macrophage Activation,Cell_Shrinkage,0111,2,0.75,2,4.434585571289063e-05,1.5,0.0002974033355712,1.0967254638671877e-05,0.000307559967041,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.0296370715556108e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,Cell_Shrinkage,0111,2,0.75,2,4.9591064453125e-05,,0.0016400337219238,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,5.939033126160174e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5]"
2567,2567,Signaling in Macrophage Activation,Apoptosome,0001,2,0.25,2,4.839897155761719e-05,1.5,0.0003085136413574,1.52587890625e-05,0.0005233287811279,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.3484462475454952e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,Apoptosome,0001,2,0.25,2,4.9591064453125e-05,,0.0016658306121826,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,7.549899921051283e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 0.0, 1.5, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5]"
2568,2568,Signaling in Macrophage Activation,NFKB2p100_NFKB2p100_Ub,0001,2,0.25,2,7.772445678710938e-05,1.5,0.0003491878509521,1.6450881958007812e-05,0.0005679130554199,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.2959623416708445e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,NFKB2p100_NFKB2p100_Ub,0001,2,0.25,2,4.744529724121094e-05,,0.0016562938690185,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.698060121886477e-05,,0.625,cc,v0.1.2,"[1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0]"
2569,2569,Signaling in Macrophage Activation,TLR3_TICAM1_TICAM2_TBK1,0001,2,0.25,2,6.508827209472656e-05,1.5,0.0003143310546875,1.5735626220703125e-05,0.0005176067352294,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,1.3200382188129074e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR3_TICAM1_TICAM2_TBK1,0001,2,0.25,2,6.4849853515625e-05,,0.001694917678833,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,6.714300661832215e-05,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 0.0, 1.5, 0.0]"
2573,2573,Signaling in Macrophage Activation,IRF1cytoplasm,01111111,3,0.875,3,7.462501525878906e-05,2.625,0.0004278659820556,1.4066696166992188e-05,0.0013878345489501,1.25,"[[['000', [], []]], [['122', [[0, 1, 2]], []]]]",True,False,1.520325568779832e-05,0.875,0.4166666666666667,cc,new,Signaling in Macrophage Activation,IRF1cytoplasm,01111111,3,0.875,3,7.62939453125e-05,,0.0021749973297119,,,1.25,"[[('000', [], [[0, 1, 2]])], [('212', [[0, 1, 2]], [[0, 2]])]]",True,False,7.889754593794341e-05,,0.4166666666666667,cc,v0.1.2,"[1.125, 1.125, 2.625, 1.125, 2.625, 1.125, 2.625, 2.625, 1.125, 1.125, 1.125, 1.125]"
2574,2574,Signaling in Macrophage Activation,IFR5gene,0111,2,0.75,2,4.267692565917969e-05,1.5,0.0003196239471435,1.0251998901367188e-05,0.0003197193145751,1.25,"[[['00', [], []]], [['12', [[0, 1]], []]]]",True,False,1.5502415295575027e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,IFR5gene,0111,2,0.75,2,7.319450378417969e-05,,0.0016836643218994,,,1.25,"[[('00', [], [[0, 1]])], [('12', [[0, 1]], [])]]",True,False,2.8752292154253035e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0]"
2577,2577,Signaling in Macrophage Activation,MAP3K7IP1_MAP3K7IP2_MAP3K7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100001111000011110000111100000000000000000000000000000000000011110000111100001111000011110000000000000000000000000000000000001111000011110000111100001111000000000000000000000000000000000000111100001111000011110000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000011110000111100001111000000000000000000000000000000000000111100001111000011110000111100000000000000000000000000000000000011110000111100001111000011110000000000000000000000000000000000001111000011110000111100001111,10,0.1240234375,7,0.1304848194122314,,,,,1.39404296875,,,True,,,0.139404296875,cc,new,Signaling in Macrophage Activation,MAP3K7IP1_MAP3K7IP2_MAP3K7,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011100001111000011110000111100000000000000000000000000000000000011110000111100001111000011110000000000000000000000000000000000001111000011110000111100001111000000000000000000000000000000000000111100001111000011110000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000011110000111100001111000000000000000000000000000000000000111100001111000011110000111100000000000000000000000000000000000011110000111100001111000011110000000000000000000000000000000000001111000011110000111100001111,10,0.1240234375,7,0.1351847648620605,,0.2996156215667724,,,1.39404296875,"[[('2222222022', [[1, 4, 7]], [[0, 1, 2]]), ('0200200200', [], [[0, 2, 3, 5, 6, 8, 9], [1, 4, 7]])], [('2122122112', [[0, 2, 3, 5, 6, 8, 9]], [[0, 2, 4, 6], [1, 3, 5]])]]",True,False,0.0053921508981852,,0.139404296875,cc,v0.1.2,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
2578,2578,Signaling in Macrophage Activation,TLR5_MYD88_IRAK1_IRAK4_TRAF6,0001,2,0.25,2,5.7697296142578125e-05,1.5,0.0003142833709716,1.0728836059570312e-05,0.0002827644348144,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.3729249141400103e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,TLR5_MYD88_IRAK1_IRAK4_TRAF6,0001,2,0.25,2,7.581710815429688e-05,,0.0015235900878906,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,0.0002581617952756,,0.625,cc,v0.1.2,"[0.0, 0.0, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 1.5, 0.0, 0.0]"
2585,2585,Signaling in Macrophage Activation,FASLG_FAS,0001,2,0.25,2,4.410743713378906e-05,1.5,0.0003699779510498,1.1682510375976562e-05,0.0003149509429931,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,3.830412442344957e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,FASLG_FAS,0001,2,0.25,2,8.869171142578125e-05,,0.0018077850341796,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,3.03208447167975e-05,,0.625,cc,v0.1.2,"[0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 0.0, 1.5, 1.5, 0.0, 1.5, 0.0]"
2586,2586,Signaling in Macrophage Activation,CYBBgene,0001,2,0.25,2,4.410743713378906e-05,1.5,0.0003666400909423,1.1444091796875e-05,0.000317096710205,1.25,"[[['02', [[0, 1]], []]], [['11', [], []]]]",True,False,2.0506991677944267e-05,0.75,0.625,cc,new,Signaling in Macrophage Activation,CYBBgene,0001,2,0.25,2,5.4836273193359375e-05,,0.0018226623535156,,,1.25,"[[('02', [[0, 1]], [])], [('11', [], [[0, 1]])]]",True,False,4.668194378054584e-05,,0.625,cc,v0.1.2,"[1.5, 1.5, 1.5, 0.0, 1.5, 0.0, 1.5, 1.5, 1.5, 1.5, 1.5, 0.0]"
