,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm
1138,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Fak,00000010,3,0.125,3,7.915496826171875e-05,1.125,0.0005562305450439453,3.123283386230469e-05,0.0005970001220703125,1.25,0.375,0.4166666666666667
1139,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Proliferation,0001,2,0.25,2,7.224082946777344e-05,1.5,0.000598907470703125,6.4373016357421875e-06,0.00019621849060058594,1.25,0.75,0.625
1140,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CCL20,01,1,0.5,1,4.172325134277344e-05,0.0,0.0002205371856689453,4.5299530029296875e-06,1.3828277587890625e-05,1.0,0.0,1.0
1141,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",MLK3,01,1,0.5,1,2.3126602172851562e-05,0.0,0.00022673606872558594,3.814697265625e-06,1.8596649169921875e-05,1.0,0.0,1.0
1142,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",C3G,01,1,0.5,1,2.0265579223632812e-05,0.0,0.0002281665802001953,2.2411346435546875e-05,3.1948089599609375e-05,1.0,0.0,1.0
1143,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CellMigration,0000000000000001,4,0.0625,4,0.00013494491577148438,3.75,0.0015404224395751953,2.86102294921875e-05,0.007378101348876953,1.1875,0.9375,0.296875
1144,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",STAT3,01,1,0.5,1,2.7894973754882812e-05,0.0,0.0002346038818359375,8.821487426757812e-06,2.7894973754882812e-05,1.0,0.0,1.0
1145,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",MMP1_10,01,1,0.5,1,2.9802322387695312e-05,0.0,0.0002129077911376953,8.106231689453125e-06,2.5272369384765625e-05,1.0,0.0,1.0
1146,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",cFOS,01,1,0.5,1,3.695487976074219e-05,0.0,0.0002288818359375,4.5299530029296875e-06,1.9550323486328125e-05,1.0,0.0,1.0
1147,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CyclinD,0111,2,0.75,2,4.9114227294921875e-05,1.5,0.00043892860412597656,5.4836273193359375e-06,0.00018286705017089844,1.25,0.75,0.625
1148,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Erk,01,1,0.5,1,1.9788742065429688e-05,0.0,0.00022602081298828125,2.193450927734375e-05,3.3855438232421875e-05,1.0,0.0,1.0
1149,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CDKN2A,0111,2,0.75,2,5.125999450683594e-05,1.5,0.00044155120849609375,2.3603439331054688e-05,0.00020170211791992188,1.25,0.75,0.625
1150,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Mek,0111,2,0.75,2,4.935264587402344e-05,1.5,0.0004360675811767578,2.384185791015625e-05,0.00020432472229003906,1.25,0.75,0.625
1151,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",IP3,01,1,0.5,1,2.0265579223632812e-05,0.0,0.0002276897430419922,2.2172927856445312e-05,3.361701965332031e-05,1.0,0.0,1.0
1152,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Integrins,01,1,0.5,1,5.030632019042969e-05,0.0,0.00031304359436035156,2.5033950805664062e-05,5.7697296142578125e-05,1.0,0.0,1.0
1153,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",PTGS2,00110111,3,0.625,2,8.463859558105469e-05,0.75,0.0005040168762207031,1.0967254638671875e-05,0.0002751350402832031,1.5625,0.25,0.5208333333333334
1154,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CREB,01,1,0.5,1,3.695487976074219e-05,0.0,0.0002281665802001953,5.245208740234375e-06,3.0994415283203125e-05,1.0,0.0,1.0
1155,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Mekk7,01,1,0.5,1,3.695487976074219e-05,0.0,0.00022602081298828125,3.814697265625e-06,3.337860107421875e-05,1.0,0.0,1.0
1156,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Mkk3,01,1,0.5,1,3.695487976074219e-05,0.0,0.00022983551025390625,2.193450927734375e-05,3.4332275390625e-05,1.0,0.0,1.0
1157,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",PAK1,01,1,0.5,1,3.62396240234375e-05,0.0,0.0002281665802001953,3.814697265625e-06,3.409385681152344e-05,1.0,0.0,1.0
1158,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Mkk6,01,1,0.5,1,2.002716064453125e-05,0.0,0.00022912025451660156,3.814697265625e-06,3.361701965332031e-05,1.0,0.0,1.0
1159,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CDK2,00001110,3,0.375,2,7.82012939453125e-05,0.75,0.0006878376007080078,1.5020370483398438e-05,0.0002734661102294922,1.5625,0.25,0.5208333333333334
1160,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",uPA,01,1,0.5,1,2.9802322387695312e-05,0.0,0.00022935867309570312,4.76837158203125e-06,2.193450927734375e-05,1.0,0.0,1.0
